INFO | __main__ | 2025-01-11 02:50:16 | Preloaded Directory Afghanistan
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Libya\The_Flag_of_Libya.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Libya\The_Map_of_Libya.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Libya\The_Seal_of_Libya.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Liechtenstein\Area_of_Liechtenstein.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Liechtenstein\Capital_of_Liechtenstein.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Liechtenstein\Currency_of_Liechtenstein.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Liechtenstein\GDP_of_Liechtenstein.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Liechtenstein\Population_of_Liechtenstein.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Liechtenstein\Summary_of_Liechtenstein.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Liechtenstein\The_Coat_of_Arms_of_Liechtenstein.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Liechtenstein\The_Flag_of_Liechtenstein.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Liechtenstein\The_Map_of_Liechtenstein.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Lithuania\Area_of_Lithuania.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Lithuania\Capital_of_Lithuania.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Lithuania\Currency_of_Lithuania.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Lithuania\GDP_of_Lithuania.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Lithuania\Population_of_Lithuania.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Lithuania\Summary_of_Lithuania.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Lithuania\The_Coat_of_Arms_of_Lithuania.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Lithuania\The_Flag_of_Lithuania.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Lithuania\The_Map_of_Lithuania.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Luxembourg\Area_of_Luxembourg.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Luxembourg\Capital_of_Luxembourg.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Luxembourg\Currency_of_Luxembourg.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Luxembourg\GDP_of_Luxembourg.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Luxembourg\Population_of_Luxembourg.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Luxembourg\Summary_of_Luxembourg.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Luxembourg\The_Coat_of_Arms_of_Luxembourg.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Luxembourg\The_Flag_of_Luxembourg.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Luxembourg\The_Map_of_Luxembourg.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Madagascar\Area_of_Madagascar.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Madagascar\Capital_of_Madagascar.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Madagascar\Currency_of_Madagascar.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Madagascar\GDP_of_Madagascar.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Madagascar\Population_of_Madagascar.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Madagascar\Summary_of_Madagascar.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Madagascar\The_Flag_of_Madagascar.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Madagascar\The_Map_of_Madagascar.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Madagascar\The_Seal_of_Madagascar.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malawi\Area_of_Malawi.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malawi\Capital_of_Malawi.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malawi\Currency_of_Malawi.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malawi\GDP_of_Malawi.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malawi\Population_of_Malawi.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malawi\Summary_of_Malawi.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malawi\The_Coat_of_Arms_of_Malawi.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malawi\The_Flag_of_Malawi.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malawi\The_Map_of_Malawi.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malaysia\Area_of_Malaysia.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malaysia\Capital_of_Malaysia.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malaysia\Currency_of_Malaysia.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malaysia\GDP_of_Malaysia.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malaysia\Population_of_Malaysia.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malaysia\Summary_of_Malaysia.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malaysia\The_Coat_of_Arms_of_Malaysia.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malaysia\The_Flag_of_Malaysia.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malaysia\The_Map_of_Malaysia.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Maldives\Area_of_Maldives.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Maldives\Capital_of_Maldives.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Maldives\Currency_of_Maldives.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Maldives\GDP_of_Maldives.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Maldives\Population_of_Maldives.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Maldives\Summary_of_Maldives.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Maldives\The_Coat_of_Arms_of_Maldives.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Maldives\The_Flag_of_Maldives.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Maldives\The_Map_of_Maldives.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mali\Area_of_Mali.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mali\Capital_of_Mali.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mali\Currency_of_Mali.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mali\GDP_of_Mali.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mali\Population_of_Mali.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mali\Summary_of_Mali.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mali\The_Coat_of_Arms_of_Mali.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mali\The_Flag_of_Mali.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mali\The_Map_of_Mali.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malta\Area_of_Malta.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malta\Capital_of_Malta.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malta\Currency_of_Malta.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malta\GDP_of_Malta.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malta\Population_of_Malta.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malta\Summary_of_Malta.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malta\The_Coat_of_Arms_of_Malta.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malta\The_Flag_of_Malta.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Malta\The_Map_of_Malta.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Marshall Islands\Area_of_Marshall_Islands.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Marshall Islands\Capital_of_Marshall_Islands.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Marshall Islands\Currency_of_Marshall_Islands.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Marshall Islands\GDP_of_Marshall_Islands.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Marshall Islands\Population_of_Marshall_Islands.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Marshall Islands\Summary_of_Marshall_Islands.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Marshall Islands\The_Flag_of_Marshall_Islands.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Marshall Islands\The_Map_of_Marshall_Islands.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Marshall Islands\The_Seal_of_Marshall_Islands.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mauritania\Area_of_Mauritania.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mauritania\Capital_of_Mauritania.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mauritania\Currency_of_Mauritania.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mauritania\GDP_of_Mauritania.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mauritania\Population_of_Mauritania.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mauritania\Summary_of_Mauritania.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mauritania\The_Flag_of_Mauritania.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mauritania\The_Map_of_Mauritania.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mauritania\The_Seal_of_Mauritania.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mauritius\Area_of_Mauritius.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mauritius\Capital_of_Mauritius.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mauritius\Currency_of_Mauritius.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mauritius\GDP_of_Mauritius.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mauritius\Population_of_Mauritius.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mauritius\Summary_of_Mauritius.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mauritius\The_Coat_of_Arms_of_Mauritius.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mauritius\The_Flag_of_Mauritius.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mauritius\The_Map_of_Mauritius.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mexico\Area_of_Mexico.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mexico\Capital_of_Mexico.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mexico\Currency_of_Mexico.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mexico\GDP_of_Mexico.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mexico\Population_of_Mexico.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mexico\Summary_of_Mexico.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mexico\The_Coat_of_Arms_of_Mexico.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mexico\The_Flag_of_Mexico.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mexico\The_Map_of_Mexico.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Moldova\Area_of_Moldova.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Moldova\Capital_of_Moldova.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Moldova\Currency_of_Moldova.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Moldova\GDP_of_Moldova.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Moldova\Population_of_Moldova.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Moldova\Summary_of_Moldova.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Moldova\The_Coat_of_Arms_of_Moldova.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Moldova\The_Flag_of_Moldova.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Moldova\The_Map_of_Moldova.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Monaco\Area_of_Monaco.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Monaco\Capital_of_Monaco.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Monaco\Currency_of_Monaco.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Monaco\GDP_of_Monaco.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Monaco\Population_of_Monaco.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Monaco\Summary_of_Monaco.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Monaco\The_Coat_of_Arms_of_Monaco.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Monaco\The_Flag_of_Monaco.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Monaco\The_Map_of_Monaco.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mongolia\Area_of_Mongolia.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mongolia\Capital_of_Mongolia.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mongolia\Currency_of_Mongolia.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mongolia\GDP_of_Mongolia.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mongolia\Population_of_Mongolia.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mongolia\Summary_of_Mongolia.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mongolia\The_Coat_of_Arms_of_Mongolia.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mongolia\The_Flag_of_Mongolia.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mongolia\The_Map_of_Mongolia.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mongolia\The_Seal_of_Mongolia.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Montenegro\Area_of_Montenegro.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Montenegro\Capital_of_Montenegro.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Montenegro\Currency_of_Montenegro.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Montenegro\GDP_of_Montenegro.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Montenegro\Population_of_Montenegro.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Montenegro\Summary_of_Montenegro.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Montenegro\The_Coat_of_Arms_of_Montenegro.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Montenegro\The_Flag_of_Montenegro.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Montenegro\The_Map_of_Montenegro.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Morocco\Area_of_Morocco.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Morocco\Capital_of_Morocco.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Morocco\Currency_of_Morocco.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Morocco\GDP_of_Morocco.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Morocco\Population_of_Morocco.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Morocco\Summary_of_Morocco.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Morocco\The_Coat_of_Arms_of_Morocco.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Morocco\The_Flag_of_Morocco.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Morocco\The_Map_of_Morocco.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mozambique\Area_of_Mozambique.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mozambique\Capital_of_Mozambique.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mozambique\Currency_of_Mozambique.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mozambique\GDP_of_Mozambique.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mozambique\Population_of_Mozambique.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mozambique\Summary_of_Mozambique.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mozambique\The_Coat_of_Arms_of_Mozambique.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mozambique\The_Flag_of_Mozambique.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Mozambique\The_Map_of_Mozambique.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Myanmar\Area_of_Myanmar.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Myanmar\Capital_of_Myanmar.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Myanmar\Currency_of_Myanmar.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Myanmar\GDP_of_Myanmar.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Myanmar\Population_of_Myanmar.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Myanmar\Summary_of_Myanmar.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Myanmar\The_Flag_of_Myanmar.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Myanmar\The_Map_of_Myanmar.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Myanmar\The_Seal_of_Myanmar.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Namibia\Area_of_Namibia.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Namibia\Capital_of_Namibia.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Namibia\Currency_of_Namibia.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Namibia\GDP_of_Namibia.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Namibia\Population_of_Namibia.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Namibia\Summary_of_Namibia.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Namibia\The_Coat_of_Arms_of_Namibia.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Namibia\The_Flag_of_Namibia.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Namibia\The_Map_of_Namibia.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nauru\Area_of_Nauru.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nauru\Capital_of_Nauru.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nauru\Currency_of_Nauru.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nauru\GDP_of_Nauru.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nauru\Population_of_Nauru.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nauru\Summary_of_Nauru.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nauru\The_Coat_of_Arms_of_Nauru.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nauru\The_Flag_of_Nauru.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nauru\The_Map_of_Nauru.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nepal\Area_of_Nepal.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nepal\Capital_of_Nepal.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nepal\Currency_of_Nepal.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nepal\GDP_of_Nepal.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nepal\Population_of_Nepal.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nepal\Summary_of_Nepal.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nepal\The_Coat_of_Arms_of_Nepal.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nepal\The_Flag_of_Nepal.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nepal\The_Map_of_Nepal.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Netherlands\Area_of_Netherlands.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Netherlands\Capital_of_Netherlands.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Netherlands\Currency_of_Netherlands.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Netherlands\GDP_of_Netherlands.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Netherlands\Population_of_Netherlands.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Netherlands\Summary_of_Netherlands.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Netherlands\The_Coat_of_Arms_of_Netherlands.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Netherlands\The_Flag_of_Netherlands.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Netherlands\The_Map_of_Netherlands.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\New Zealand\Area_of_New_Zealand.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\New Zealand\Capital_of_New_Zealand.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\New Zealand\Currency_of_New_Zealand.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\New Zealand\GDP_of_New_Zealand.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\New Zealand\Population_of_New_Zealand.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\New Zealand\Summary_of_New_Zealand.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\New Zealand\The_Coat_of_Arms_of_New_Zealand.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\New Zealand\The_Flag_of_New_Zealand.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\New Zealand\The_Map_of_New_Zealand.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nicaragua\Area_of_Nicaragua.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nicaragua\Capital_of_Nicaragua.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nicaragua\Currency_of_Nicaragua.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nicaragua\GDP_of_Nicaragua.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nicaragua\Population_of_Nicaragua.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nicaragua\Summary_of_Nicaragua.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nicaragua\The_Coat_of_Arms_of_Nicaragua.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nicaragua\The_Flag_of_Nicaragua.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nicaragua\The_Map_of_Nicaragua.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Niger\Area_of_Niger.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Niger\Capital_of_Niger.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Niger\Currency_of_Niger.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Niger\GDP_of_Niger.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Niger\Population_of_Niger.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Niger\Summary_of_Niger.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Niger\The_Coat_of_Arms_of_Niger.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Niger\The_Flag_of_Niger.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Niger\The_Map_of_Niger.png
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nigeria\Area_of_Nigeria.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nigeria\Capital_of_Nigeria.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nigeria\Currency_of_Nigeria.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nigeria\GDP_of_Nigeria.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nigeria\Population_of_Nigeria.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nigeria\Summary_of_Nigeria.txt
INFO | __main__ | 2025-01-11 02:54:06 | Closed File The-World/static\Nigeria\The_Coat_of_Arms_of_Nigeria.png
